,Country Name,country_code,Region,Indicator Name_x,1990_x,1991_x,1992_x,1993_x,1994_x,1995_x,1996_x,1997_x,1998_x,1999_x,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2019.1,Country Code,Indicator Name_y,Indicator Code,1990_y,1991_y,1992_y,1993_y,1994_y,1995_y,1996_y,1997_y,1998_y,1999_y,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020,Unnamed: 65
91,"Korea, Rep.",KOR,East Asia & Pacific,CO2 emissions (metric tons per capita),5.77756339,6.346819075,6.790030585,7.41266563,7.936106147,8.547004567,9.005884083,9.39295698,7.919587271,8.620949108,9.714493739,9.954155954,9.717757697,9.723895501,10.10575182,9.982450603,10.07157738,10.34618659,10.49685145,10.68065582,11.60791602,11.98478721,11.9586009,11.89000868,11.58874374,11.91474367,12.02472517,12.20028602,12.22524582,11.79932538,11.79932538,KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.8775525016936,10.7780561268967,6.19864279836374,6.87747412868558,9.26866633778376,9.61456539319965,7.89070332600667,6.17055242658977,-5.12944816520964,11.4669424267425,9.06083332508534,4.85239957151281,7.72514267547173,3.14729119373409,5.19739136324382,4.30854271411236,5.26432659466724,5.79954841503216,3.01298487281167,0.792698989518186,6.80482491783671,3.68566778212526,2.40253099246186,3.16470863647184,3.2024537945736,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.03934822710794,-0.957766223525297,
92,Lao PDR,LAO,East Asia & Pacific,CO2 emissions (metric tons per capita),0.119761295,0.125592741,0.133323082,0.132036175,0.135139786,0.13824475,0.157537917,0.164346412,0.165221754,0.168088447,0.169055324,0.184857098,0.202066285,0.20621736,0.2136979,0.219066618,0.280530097,0.291003292,0.339031816,0.413100752,0.460861368,0.478923877,0.50740729,0.635958995,0.653637811,1.317280722,2.293360853,2.739812211,2.741627996,2.609681834,2.609681834,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.70457868738686,4.29656364116833,5.55985776776151,5.91255655631491,8.15901853049645,7.03125432762097,6.92832372518181,6.87209127312506,3.96760809130524,7.30637607304419,5.79878232615873,5.75141288219024,5.91874368177427,6.06700230375843,6.35769548012803,7.10756836906148,8.61926620873047,7.59682880050465,7.82490276260827,7.50177491260473,8.52690551722873,8.03865268080929,8.02609843404085,8.02630022637751,7.61196344074379,7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.439513530709007,
93,Lebanon,LBN,Middle East & North Africa,CO2 emissions (metric tons per capita),2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.769436333,3.910639126,4.409001141,4.402311728,4.546713479,4.077783393,4.23202311,4.026584099,3.967297222,3.9130059,3.67756536,3.409835694,3.154794472,3.914165316,4.550151946,4.21153464,4.071493797,4.238282748,3.930312343,4.016900629,4.134596535,4.141917722,4.299515468,4.051370164,4.076894274,4.076894274,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,26.533160093229,49.4473791833398,16.4383457073795,10.7656697956857,8.1052419781618,6.4488625675372,11.2859357173917,1.05496666868561,3.66572378375984,-0.525584634480268,1.34187161939805,3.83966927824922,3.42314982724471,3.2270982685183,6.67944461671979,2.68577930991498,1.5495150020831,9.31062252462907,9.06912826931607,10.2321555771179,7.97513555920943,0.867339877167865,2.54054249176635,3.81102328373967,2.46136118805316,0.211611959138764,1.52952010698108,0.850699558756901,-1.92640477077212,-6.69999999994374,-20.2999931945589,
94,Liberia,LBR,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.216771672,0.181360014,0.19983893,0.21247523,0.211428091,0.205413426,0.203658446,0.193447711,0.194639702,0.148164172,0.150959453,0.152339529,0.148773753,0.155993308,0.178591134,0.208196483,0.207256313,0.184868989,0.149673095,0.143841627,0.187595232,0.211577212,0.229709292,0.216555329,0.2798481,0.281738701,0.307404651,0.272211611,0.23448965,0.23899343,0.23899343,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.92027296876944,3.76301828164682,-30.1451325892167,2.61984768599231,5.28121207141162,8.04390624754487,9.53527986916075,7.14568899817137,5.30053937704309,6.09982760205581,8.2007658404608,7.99381569313657,8.70402806598014,0.701143911750762,0.0,-1.59958407502,2.46862609505123,1.22255131299607,-2.27824512534819,-2.87072242804096,
95,Libya,LBY,Middle East & North Africa,CO2 emissions (metric tons per capita),6.446286319,6.34208763,5.663424854,6.430943902,7.959016831,8.785975417,9.020738565,8.245395474,8.062694279,8.19193464,8.346564592,8.166078752,8.24248791,8.703781959,8.486622726,9.13838937,8.989490546,8.266404753,8.792257212,9.19467249,9.608454155,6.714752633,9.168355709,9.273220725,9.116574105,7.997426401,7.847927464,8.382057693,8.477868963,8.380729344,8.380729344,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,3.67921329264158,-1.76287816843826,-0.958849380743104,13.0160010757026,4.46162998215347,11.870728929385,6.50054722695921,6.35231699447935,2.66735578975754,-0.790141831553143,5.02128973900766,-62.0759195849001,123.139555198582,-13.5999999741829,-24.000000034478,-8.8620393625491,-2.79546888990187,26.6809026327981,15.1327998906632,2.53595347758677,-31.3,
96,St. Lucia,LCA,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.376622059,1.428561225,2.116282679,2.022286997,2.136752137,2.314956663,2.284378212,2.319109462,2.548636479,2.516323844,2.488244639,2.655135791,2.6977515,2.803214278,2.780850372,2.692646612,2.902441614,2.863210072,2.882166504,7.954802812,3.044367182,3.361095454,4.245587419,2.873158449,2.860235383,2.791253329,2.832892608,2.928904818,2.913848872,2.95412906,2.95412906,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.89070152928615,0.375678028367844,7.9530753604442,0.583199758222051,1.59856016206341,1.74822586503767,2.92258795742219,-0.694130142059308,6.28647121511862,2.67060351127419,0.0487485535201131,-3.40806396189404,0.416450493043214,4.26461148738223,7.2674088699471,-0.410304726290235,6.19525729141048,1.69161857433913,4.94932194028057,-2.82889954830628,1.60386238499591,5.48341133345708,-0.199851740436472,-3.17437760445316,1.75866590118241,-1.36048466199094,3.98686894846041,3.4888486595471,2.63946235416486,1.72883843181566,-20.211549191879,
97,Liechtenstein,LIE,Europe & Central Asia,CO2 emissions (metric tons per capita),6.946856547,7.200164575,7.106118029,7.336512489,6.575702778,6.475845098,6.697710021,6.911718505,7.119420541,7.01968564,6.629701061,6.260620696,6.49254829,6.7306568,6.677505637,6.624805697,6.576125923,5.679075531,6.202599419,5.878565446,5.278364196,4.958814489,5.189130073,5.143475842,4.298879508,4.270652514,3.983534881,4.232244318,3.692177873,3.945292108,3.945292108,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.25287097057453,1.80117007410725,3.60829384387156,4.33210120561074,6.86614413219762,5.8755504001748,6.90530179973636,7.22513485456875,7.76126283694691,10.4109232010236,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125014,3.03917210306501,4.82807677743524,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,,,,,,,,,,,,
98,Sri Lanka,LKA,South Asia,CO2 emissions (metric tons per capita),0.221635184,0.227535412,0.295994317,0.283963689,0.318881886,0.319027927,0.455156967,0.451521115,0.46378604,0.509020568,0.582076331,0.573718096,0.597508967,0.645546016,0.663841663,0.715272864,0.629570172,0.684909284,0.641013344,0.610728505,0.645058173,0.755938089,0.824969419,0.703424802,0.847049783,0.970910854,1.034287615,1.089349031,1.00092296,1.090675627,1.090675627,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.3999953069393,4.59998724452278,4.39999125185615,6.90006325197233,5.59991872721346,5.50008523205227,3.79996720523084,6.40539969772809,4.69842304623258,4.30054049792376,6.00003316014399,-1.54540813414316,3.96467568566092,5.94026907760478,5.4450612778997,6.24174804465225,7.66829190011271,6.79682611895814,5.95008814507847,3.53891205299132,8.01596737088062,8.40473302101104,9.14457224642567,3.39573264983426,4.96070059169729,5.00768330472783,4.48663453096836,3.5781696792194,3.27200047854103,2.25517652855038,-3.5690761372374,
99,Lesotho,LSO,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.199558975,0.200856913,0.196377233,0.197559373,0.193410816,0.194880644,0.191284262,0.193084133,0.195241709,0.193094925,0.191853129,0.196488939,0.201987158,0.20313572,0.214361955,0.215418454,0.216087681,0.221447602,0.23148964,0.266313577,0.275609793,0.284460517,0.307694142,0.30071067,0.298515066,0.315685529,0.332523549,0.334682897,0.346246108,0.362307409,0.362307409,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.04547332985949,6.9666071133075,6.95636495692059,3.50976647766818,5.97987312755176,3.29093854641435,5.59703575933248,3.70360359587892,1.5376556395093,0.476025102065122,3.8755468142558,3.56158219085148,0.723835961487325,4.55977681130346,1.69237420642219,3.46612248144243,4.23009485409366,4.18791441799631,5.52202820126872,-1.25551462572604,5.26628065286225,4.61425223766247,6.33482170116899,1.79253144466578,1.7105440042256,3.12755772382955,3.58836459667835,-3.14194994562207,-1.22313731083291,-0.381431981522567,-11.0609937385315,
100,Lithuania,LTU,Europe & Central Asia,CO2 emissions (metric tons per capita),8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722606,3.288228155,3.526720564,3.861517472,3.981762324,4.088145504,4.083507545,3.695956383,4.068083042,3.913325743,3.992940664,3.830693465,3.703492659,3.810789214,3.904845812,3.966902972,4.158422562,4.198076022,4.198076022,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.15846431747072,8.31092156187248,7.47575872433057,-1.14157115625557,3.69552542107776,6.52610890248806,6.75141457592376,10.565956988762,6.56949011753593,7.73236760360545,7.41412133545715,11.1074801410501,2.61442303328732,-14.8386083735986,1.65124065328366,6.03900816040344,3.8438647490634,3.55007284270485,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.9368459012309,4.33886103349596,-0.871905539751921,
101,Luxembourg,LUX,Europe & Central Asia,CO2 emissions (metric tons per capita),29.56658374,30.36175711,29.17065086,29.3100195,26.8288143,21.19302539,21.09964391,19.64477292,17.8243466,18.39828097,19.61952785,20.65568201,22.0093006,22.67342686,25.45323535,25.60420297,24.79704354,23.14617017,22.55192972,20.97299341,21.7574405,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977,15.20582045,15.09216281,15.33020757,15.30642656,15.30642656,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31993278705365,8.64418819678005,1.81965629412947,4.20064754425511,3.82091866137451,1.43220058790506,1.38843119041294,5.70971540805283,6.04465261548125,8.48099983754646,8.23980205975829,2.53197481173196,3.81946933291928,1.62928558525141,3.61217865779918,3.17244170941073,5.17848460186509,8.35455406874028,-1.27958624140669,-4.35860654687093,4.86496897912487,2.53923576779506,-0.352520089272659,3.65437134208327,4.29678630500703,4.30643149305372,4.57460105103911,1.80118095539584,3.11083626560442,2.29697881609749,-1.31320454303741,
102,Latvia,LVA,Europe & Central Asia,CO2 emissions (metric tons per capita),7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579866,3.317373005,3.367030096,3.443810739,3.696429298,3.876699912,3.724758973,3.436572194,4.061872255,3.835493313,3.721147063,3.701592882,3.651352159,3.701593036,3.648821173,3.665855177,4.042188179,3.955435862,3.955435862,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,2.56942619726121,8.86359689887645,6.34079318561842,2.74104438910037,5.67197491547509,6.32281134955647,7.08278843335441,8.43447503317574,8.50126750533843,10.7250862990309,11.9863628471386,10.0270996509004,-3.32730003999858,-14.2597185860511,-4.4068236355224,6.46884995004382,4.25172304811186,2.31017607605585,1.07363408715679,4.00687403269866,2.37292412754951,3.2507202900895,4.02431104454983,2.02711321974512,-3.62368391569032,
103,Morocco,MAR,Middle East & North Africa,CO2 emissions (metric tons per capita),0.866674748,0.91526633,0.967663773,0.978008048,1.042337759,1.066523229,1.040043425,1.077299946,1.089630485,1.131591273,1.141917571,1.245265322,1.272120189,1.250718366,1.36110692,1.430937324,1.460816566,1.487308731,1.542007758,1.526820983,1.600327236,1.706431503,1.747192709,1.708106064,1.716465376,1.742749914,1.71723308,1.785209569,1.802987555,1.959872285,1.959872285,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.4118122263138,7.21608816138237,-2.09773876147652,-0.740591692022178,10.5880004006168,-5.40544786715996,12.3728762760077,-1.56070235606454,7.23855268965383,1.08133256173805,1.91287298063767,7.31996745420717,3.12144965600538,5.96116215478284,4.79701836216324,3.29163968433596,7.57463164458541,3.53159415154489,5.92327768597593,4.24375732083367,3.8157179167666,5.24569729729485,3.00996126221978,4.53542420003856,2.66949392694423,4.53637816806425,1.05985639008179,4.24894921139069,3.14850264440017,2.48190513217455,-7.11723216887476,
104,Moldova,MDA,Europe & Central Asia,CO2 emissions (metric tons per capita),10.2825876,8.267454158,6.825365369,5.855813131,4.770134505,4.112038484,3.529729999,3.263471871,2.947852992,2.508759325,2.294971959,2.406374218,2.466926631,2.677168603,2.687255676,2.832301219,2.770741944,2.832852436,2.841737072,2.667275485,2.900589865,2.916254254,2.846693444,2.51163813,2.698682174,2.829393394,2.904891689,2.925422215,3.153369697,3.324610168,3.324610168,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-5.87706020516869,1.64706450310676,-6.54219202309288,-3.36825452918943,2.10771604754427,6.10000041286263,7.79999964149971,6.6000000377682,7.39999968991071,7.50000013866914,4.79999985009476,3.00000023969456,7.80000014465953,-6.00000028938908,7.10000008379275,5.81816640453509,-0.589734125919819,9.0438654824315,4.99962566891807,-0.338235324459944,4.40888672378215,4.69079339018722,4.30147774180656,3.58048427077662,-6.96904629575548,
105,Madagascar,MDG,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.076733088,0.079545775,0.078040291,0.078892544,0.09260291,0.101666718,0.094226322,0.098969463,0.110069755,0.109275143,0.104650238,0.102700134,0.06680536,0.089703541,0.092681049,0.093255492,0.086863187,0.08850687,0.089015683,0.082162021,0.088409221,0.100717581,0.122613506,0.127606246,0.127596996,0.135346585,0.127739729,0.135703195,0.12755921,0.152766255,0.152766255,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.12890505393186,-6.30635159445822,1.1808849422964,2.09992318708629,-0.0421013007036493,1.67859231731708,2.15420447648967,3.69349261585776,3.91707459882808,4.69922704382388,4.45685893778607,5.98023576424708,-12.4079711022759,9.78489212136444,5.2570036214801,4.75584509662626,5.39850845004474,5.71056419690301,6.71263895030565,-3.97870864608964,0.619229745623898,1.57842942055571,3.01114640755307,2.30038693447709,3.33920224407332,3.13229588799277,3.99314608483922,3.93331617138617,3.20000000003624,4.39999999997099,-4.20000207447691,
106,Maldives,MDV,South Asia,CO2 emissions (metric tons per capita),0.716977581,0.696430359,0.973458444,0.824415901,0.804563484,1.023042055,1.080338609,1.288679331,1.154798935,1.572085609,1.646408682,1.676510344,2.107517395,1.751018304,2.409522433,2.252787914,2.656577793,2.595682231,2.533134579,2.575051504,2.624887153,2.654450911,2.869866616,2.719012867,3.149294983,3.011558239,3.701328042,3.746993369,4.072103192,3.973956262,3.973956262,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.85864692730055,8.39794082987038,7.49468302465522,6.1756558279581,3.84581039203469,-3.94363435410109,7.26838631331684,13.7500498204898,6.03375404861777,-13.1290534305083,26.1114935010553,7.71386727084705,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.8845485296051,6.33752978959198,7.21047978783251,8.12881366096461,6.98667554039628,-31.9820637101164,
107,Mexico,MEX,Latin America & Caribbean,CO2 emissions (metric tons per capita),3.211459758,3.3679239,3.349750726,3.392592466,3.621484603,3.347468763,3.464414786,3.619874761,3.801311841,3.643438938,3.83397972,3.777038684,3.79604559,3.925940997,3.962113262,4.077064206,4.167900165,4.187211587,4.146991471,3.986790881,4.056954882,4.134993377,4.147972825,4.003630132,3.840633659,3.870316544,3.837647208,3.779372436,3.58639514,3.521600048,3.521600048,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17576838619527,4.21475483867759,3.54110241594962,1.94115584773009,4.94108067568743,-6.29123082110117,6.77325869445046,6.84685227862427,5.16392516795146,2.75355424748236,4.94245371467422,-0.404390126692846,-0.0398444814685348,1.4463826837036,3.92059081028791,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719401,-5.28574413681751,5.11811814321163,3.66300792950094,3.64232267941347,1.35409196151679,2.84977325490688,3.29315152833387,2.63053242455089,2.11312913549695,2.19499204896051,-0.0545279280443225,-8.23947327731744,
108,North Macedonia,MKD,Europe & Central Asia,CO2 emissions (metric tons per capita),4.303137233,4.204075244,4.294351118,4.455591263,4.314449166,4.295959328,5.056696831,4.502047956,4.901562772,4.506375853,4.323043897,4.383546564,4.143242276,4.509631983,4.349229415,4.531495635,4.519102898,4.746620875,4.631398117,4.325413431,4.204371545,4.624639348,4.390978645,3.943737473,3.724356864,3.579319286,3.522333131,3.755118077,3.51601022,3.996737213,3.996737213,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-6.1707676470205,-6.56519867685854,-7.46927131858557,-1.75816618126913,-1.11472769414412,1.18510388873231,1.43998133659125,3.37873564718296,4.33902791307588,4.54913578288874,-3.06725662451662,1.49366547202928,2.22260165732409,4.67408957960916,4.72408864201974,5.13702516153505,6.47348685752347,5.47200139015595,-0.358614856979671,3.35875085773812,2.33988604520331,-0.456183223607937,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.17415085003358,-4.53199502416193,
109,Malta,MLT,Middle East & North Africa,CO2 emissions (metric tons per capita),6.522291555,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.512577233,6.538237823,6.687581821,6.644209959,6.085187757,6.248371356,6.173907034,6.475758827,5.563811012,5.430805313,3.729892769,2.964713376,3.247870147,3.198316143,3.293245606,3.293245606,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.29139095831171,6.25649208213193,4.69093243062591,4.48074935883749,5.6511047373605,6.34249318337497,3.7773357615833,5.25698014497532,5.12560123053601,4.71997488242206,19.6812700987474,-1.17469734835863,2.56526325306652,4.07406885026009,0.140268126603772,3.38359357574451,2.51014234470257,4.77470560007653,3.82635941564584,-1.13387346820646,5.54363938522218,0.467050856132303,4.11770729935166,5.47335569545271,7.63353811230073,9.60813281079976,4.09091742885326,8.11942528928094,5.17922479608156,5.53956633683224,-7.00112961514149,
110,Myanmar,MMR,East Asia & Pacific,CO2 emissions (metric tons per capita),0.098705248,0.095965184,0.100939382,0.112147375,0.130234082,0.158080806,0.164446293,0.161013705,0.173422241,0.188605397,0.202056101,0.176812683,0.173996307,0.217865792,0.209000441,0.218999293,0.20222694,0.20938514,0.158222646,0.149053636,0.160669313,0.17042352,0.232622809,0.262282625,0.325932191,0.361422537,0.412101397,0.60881351,0.613312795,0.679428523,0.679428523,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.81693327329162,-0.650616908152131,9.66094245309617,6.03941022675356,7.47795835803873,6.94805143687948,6.44271534759311,5.65158296291473,5.86621315295683,10.9451299820627,13.745930556119,11.3439970698095,12.0255134342355,13.8439968900079,13.5646616163121,13.5689500216928,13.0761013794365,11.9914352401141,10.2553053930388,10.5500090960816,9.63443945217885,5.59148237817504,7.33267044712875,8.42600102486217,7.99091559736729,6.99284029019707,5.75006450029507,6.404977325147,6.7504601462238,1.69442380959215,-9.99204468600205,
111,Montenegro,MNE,Europe & Central Asia,CO2 emissions (metric tons per capita),3.166373117,2.240139679,2.432146402,2.114164905,2.060881043,2.174225779,2.536812422,2.739860874,2.896346982,1.996696375,2.512604347,2.749473566,2.902457711,3.08688854,3.325980246,3.255944948,3.544571467,3.409782674,4.360024664,2.830368724,4.16513287,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395,3.454908775,3.647330429,4.017826292,4.179875994,4.179875994,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,4.90000671330235,-9.40000140664895,3.10000018370371,1.09984271867472,1.90393392048746,2.48265936070939,4.42605295805207,4.18060152722231,8.56641950822812,6.81015049116694,7.22279087108568,-5.79509408499914,2.73437443261177,3.22841872760809,-2.72379956421398,3.54898434239826,1.78368226013417,3.39035840956457,2.94934081471784,4.71643873880667,5.07786503417577,4.06295541343154,-15.158984433142,
112,Mongolia,MNG,East Asia & Pacific,CO2 emissions (metric tons per capita),5.93826675,6.654889856,5.732127774,5.235958353,4.525373003,4.473422085,3.751234044,3.647660018,3.629545263,3.623389675,3.754040286,3.707233528,3.92917514,3.771116497,3.829523873,4.377720656,4.853735335,5.019625678,4.928000758,5.101365454,5.261219125,5.677968414,6.067905096,6.377995554,6.163032906,5.769680109,5.944984219,6.288160891,6.79764812,7.153120086,7.153120086,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.18446017802542,-8.69354473143829,-9.25646570475614,-3.16879154901302,2.13438269363718,6.37642688732709,2.23509384359343,3.89671358349013,3.33993659986376,3.07036901039228,1.14606213683845,2.9527105437067,4.73297846536269,7.00463457450876,10.6254059599172,7.25366544049683,8.55623480942715,10.2480163590433,8.90036794639215,-1.26859894051877,6.36516168485748,17.290777583689,12.3198198484838,11.6489161898863,7.8852254815194,2.37983580688481,1.1683934561722,5.33703793321978,7.24662963602634,5.15907060309905,-5.33555201697223,
113,Mozambique,MOZ,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.086238147,0.070528058,0.079675509,0.089764421,0.073588194,0.075565399,0.072679678,0.078672088,0.073748304,0.07132843,0.080736566,0.077379485,0.083670206,0.09828723,0.095929046,0.083439354,0.088234843,0.102891487,0.100553963,0.108758711,0.113889571,0.138501288,0.14801305,0.164314407,0.184887949,0.204126905,0.26158888,0.251666665,0.235625091,0.246986412,0.246986412,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.999992833134172,4.92545125747017,-6.1247154506178,10.5985296732321,6.53339645790592,2.25975717757339,11.202519603498,11.3010686482089,9.93125194938349,11.6985237159012,1.18030078891616,12.086874401641,9.29105188520596,6.87853287195776,7.91640783637942,6.6459082805729,9.69437409174286,7.7297462424838,7.31775532393037,6.31819723248903,6.50235311519791,7.41738431559391,7.25843925258778,6.96360713487071,7.39851279713864,6.72327878035819,3.82421431921188,3.74131759312564,3.44381383971462,2.29273692652629,-1.28188697176552,
114,Mauritania,MRT,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.462064731,0.469367991,0.47138,0.477590108,0.474391715,0.505698837,0.51835307,0.505430917,0.496751685,0.507498485,0.482849894,0.518057064,0.557935865,0.517998712,0.557966222,0.499305929,0.555929037,0.621387214,0.576414856,0.692519115,0.686852526,0.68359045,0.736532985,0.678454997,0.737745687,0.879815244,0.782989056,0.81492894,0.838005587,0.872793555,0.872793555,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.7713045336383,1.78808728186408,1.87412573083725,5.87363743242189,-3.06073222460725,9.81980041888426,5.81882663411955,-4.04469652454418,2.77780478428373,3.67317832322402,-3.91802587923293,-0.799493815789347,1.38148396199058,6.92826955106302,4.7327579245203,8.56628724906668,18.3331987597713,-1.96942275160761,-0.331079195278377,0.0978758719728035,2.62022952055378,4.17278328304418,4.47001318233693,4.15081318627171,4.27482327130284,5.37633923694936,1.26090922448303,3.49717500591493,2.11526763746781,5.93144210491891,-1.48848721412935,
115,Mauritius,MUS,Sub-Saharan Africa,CO2 emissions (metric tons per capita),1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.16665648,2.266415026,2.268626679,2.409925014,2.674238776,2.742753963,2.789117802,2.741639064,2.927063408,2.906410475,2.970024269,3.034990528,3.132598572,3.136372847,3.197535651,3.297451534,3.264040403,3.294591006,3.294591006,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.18673677131321,4.43544626153842,6.5126985944167,5.08206292824156,4.13614289832813,4.28773657128798,5.58784389949156,5.68747744422677,6.07194016138837,2.61093231872474,8.2027917834951,3.34754071072776,1.61491864461934,5.92544548864666,4.33001987203438,1.77754303693473,4.86554459107144,5.72701614247437,5.38696257005078,3.31507698853537,4.37720323945265,4.07753807362208,3.49611833757982,3.36040610303085,3.74457577257851,3.55307173003958,3.83793262870846,3.8141521149642,3.75967723144153,3.01476291122817,-14.867831289276,
116,Malawi,MWI,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.058482648,0.06666416,0.065042504,0.074147802,0.075930962,0.076185306,0.073831789,0.075012864,0.071074249,0.072782048,0.063684264,0.05948215,0.058051867,0.062499047,0.062592276,0.06019349,0.060121661,0.062210458,0.069930583,0.069365009,0.061212099,0.062156976,0.061704298,0.061871473,0.052180694,0.055537956,0.065096398,0.067345051,0.076061492,0.077836684,0.077836684,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.69229449375723,8.73023182861432,-7.33297813532305,9.69184026780634,-10.2401817338935,16.7288175920016,7.31668151119231,3.79241909896272,3.8952536296369,3.04227809134008,1.57607783734673,-4.97496384649435,1.70000001363051,5.70563943747162,5.42049769366082,3.2687258275753,4.69999999202599,9.60000000260806,7.63973677410415,8.32811027624575,6.87406563500947,4.85405510898316,1.88579950731871,5.19999999835552,5.70000000377198,2.7999999990034,2.48404062641858,4.00003051653046,4.42062146516105,5.72110607658406,0.799999999999955,
117,Malaysia,MYS,East Asia & Pacific,CO2 emissions (metric tons per capita),3.029425024,3.515129989,3.53476829,3.748543552,3.991488828,4.212791305,4.693205258,4.916803438,4.779185487,5.050462037,5.361673228,5.460347212,5.633584028,5.850077034,6.282887624,6.51677658,6.64454285,7.108435391,7.450065403,6.559572504,7.097979384,7.07620238,7.080248362,7.589690457,7.923564998,7.814088295,7.689838122,7.317875576,7.752148815,7.927126037,7.927126037,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.00852713975699,9.54546741436137,8.88511797832156,9.89494333377064,9.21204179334867,9.82908519730812,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.7884992858875,6.78343772370305,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.769927023631,4.30281598221003,-5.58774467806195,
